0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:07:02 +0300] "POST /camunda/api/cockpit/plugin/base/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:07:02 +0300] "GET /camunda/api/engine/engine/default/job-definition?processDefinitionId=e5bc47fc-f57e-11ee-9844-745d2211abaa&firstResult=0&maxResults=2000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:07:02 +0300] "GET /camunda/api/engine/engine/default/process-definition/e5bc47fc-f57e-11ee-9844-745d2211abaa/statistics?incidents=true HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:07:02 +0300] "POST /camunda/api/cockpit/plugin/base/default/process-instance?firstResult=0&maxResults=50&sortBy=startTime&sortOrder=desc HTTP/1.1" 200 12
127.0.0.1 - - [08/Apr/2024:11:07:20 +0300] "POST /engine-rest/task HTTP/1.1" 200 12
127.0.0.1 - - [08/Apr/2024:11:07:20 +0300] "POST /engine-rest/process-definition/key/ARENA_MAKER_CHECKER_PROCESS/tenant-id/ARENA/start HTTP/1.1" 500 232
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:12:44 +0300] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:12:44 +0300] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:12:45 +0300] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:12:45 +0300] "GET /engine-rest/version HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:12:45 +0300] "POST /engine-rest/deployment/create HTTP/1.1" 200 899
127.0.0.1 - - [08/Apr/2024:11:12:55 +0300] "POST /engine-rest/task HTTP/1.1" 200 12
127.0.0.1 - - [08/Apr/2024:11:12:57 +0300] "POST /engine-rest/process-definition/key/ARENA_MAKER_CHECKER_PROCESS/tenant-id/ARENA/start HTTP/1.1" 500 325
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:13:57 +0300] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:13:57 +0300] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:13:58 +0300] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:13:58 +0300] "GET /engine-rest/version HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:13:58 +0300] "POST /engine-rest/deployment/create HTTP/1.1" 200 899
127.0.0.1 - - [08/Apr/2024:11:14:02 +0300] "POST /engine-rest/task HTTP/1.1" 200 12
127.0.0.1 - - [08/Apr/2024:11:14:06 +0300] "POST /engine-rest/process-definition/key/ARENA_MAKER_CHECKER_PROCESS/tenant-id/ARENA/start HTTP/1.1" 200 371
127.0.0.1 - - [08/Apr/2024:11:14:06 +0300] "POST /engine-rest/task HTTP/1.1" 200 632
127.0.0.1 - - [08/Apr/2024:11:14:07 +0300] "GET /engine-rest/task/f80bfa0e-f57f-11ee-9844-745d2211abaa/variables HTTP/1.1" 200 941
127.0.0.1 - - [08/Apr/2024:11:14:07 +0300] "POST /engine-rest/task/f80bfa0e-f57f-11ee-9844-745d2211abaa/comment/create HTTP/1.1" 200 600
127.0.0.1 - - [08/Apr/2024:11:14:48 +0300] "POST /engine-rest/deployment/create HTTP/1.1" 200 908
127.0.0.1 - - [08/Apr/2024:11:14:48 +0300] "POST /engine-rest/deployment/create HTTP/1.1" 200 464
127.0.0.1 - - [08/Apr/2024:11:15:12 +0300] "POST /engine-rest/task HTTP/1.1" 200 12
